sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
5;38;Bankmitarbeiterin;721;FEMININE;1;0.5878527221231512;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Bankmitarbeiterin küsst ihren Liebhaber.
5;38;Bankmitarbeiterin;721;FEMININE;1;0.5878527221231512;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Bankmitarbeiterin küsst ihre Liebhaberin.
6;47;Bankmitarbeiter;721;MASCULINE;4;0.4121472778768488;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Zurzeit arbeitet Elias als Bankmitarbeiter.
6;47;Bankmitarbeiter;721;MASCULINE;4;0.4121472778768488;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Zurzeit arbeitet Janne als Bankmitarbeiter.
6;47;Bankmitarbeiterin;721;FEMININE;4;0.5878527221231512;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Zurzeit arbeitet Janne als Bankmitarbeiterin.
6;47;Bankmitarbeiterin;721;FEMININE;4;0.5878527221231512;Fachkraefte;none;none;none;none;none;none;none;none;Lina;FEMININE;Zurzeit arbeitet Lina als Bankmitarbeiterin.
5;39;Börsenmakler;721;MASCULINE;1;0.5329420883623076;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Börsenmakler liebt seinen Partner.
5;39;Börsenmakler;721;MASCULINE;1;0.5329420883623076;Spezialisten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Börsenmakler liebt seine Partnerin.
5;39;Börsenmaklerin;721;FEMININE;1;0.4670579116376924;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Börsenmaklerin liebt ihren Partner.
5;39;Börsenmaklerin;721;FEMININE;1;0.4670579116376924;Spezialisten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Börsenmaklerin liebt ihre Partnerin.
6;47;Börsenmakler;721;MASCULINE;4;0.5329420883623076;Spezialisten;none;none;none;none;none;none;none;none;Elias;MASCULINE;Zurzeit arbeitet Elias als Börsenmakler.
6;47;Börsenmakler;721;MASCULINE;4;0.5329420883623076;Spezialisten;none;none;none;none;none;none;none;none;Sascha;n;Zurzeit arbeitet Sascha als Börsenmakler.
6;47;Börsenmaklerin;721;FEMININE;4;0.4670579116376924;Spezialisten;none;none;none;none;none;none;none;none;Sascha;n;Zurzeit arbeitet Sascha als Börsenmaklerin.
6;47;Börsenmaklerin;721;FEMININE;4;0.4670579116376924;Spezialisten;none;none;none;none;none;none;none;none;Emma;FEMININE;Zurzeit arbeitet Emma als Börsenmaklerin.
5;40;Wirtschaftsprüfer;722;MASCULINE;1;0.5564372778059928;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Wirtschaftsprüfer schreibt seinem Liebhaber einen Liebesbrief.
5;40;Wirtschaftsprüfer;722;MASCULINE;1;0.5564372778059928;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Wirtschaftsprüfer schreibt seiner Liebhaberin einen Liebesbrief.
5;40;Wirtschaftsprüferin;722;FEMININE;1;0.4435627221940071;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Wirtschaftsprüferin schreibt ihrem Liebhaber einen Liebesbrief.
5;40;Wirtschaftsprüferin;722;FEMININE;1;0.4435627221940071;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Wirtschaftsprüferin schreibt ihrer Liebhaberin einen Liebesbrief.
6;48;Wirtschaftsprüfer;722;MASCULINE;5;0.5564372778059928;Experten;none;none;none;none;none;none;none;none;Noah;MASCULINE;Seit Jahren arbeitet Noah als Wirtschaftsprüfer.
6;48;Wirtschaftsprüfer;722;MASCULINE;5;0.5564372778059928;Experten;none;none;none;none;none;none;none;none;Sascha;n;Seit Jahren arbeitet Sascha als Wirtschaftsprüfer.
6;48;Wirtschaftsprüferin;722;FEMININE;5;0.4435627221940071;Experten;none;none;none;none;none;none;none;none;Sascha;n;Seit Jahren arbeitet Sascha als Wirtschaftsprüferin.
6;48;Wirtschaftsprüferin;722;FEMININE;5;0.4435627221940071;Experten;none;none;none;none;none;none;none;none;Emma;FEMININE;Seit Jahren arbeitet Emma als Wirtschaftsprüferin.
5;43;Buchhalter;722;MASCULINE;1;0.2675476953972727;Spezialisten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Buchhalter flüstert seinem Ehemann ein Kompliment zu.
5;43;Buchhalter;722;MASCULINE;1;0.2675476953972727;Spezialisten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Buchhalter flüstert seiner Ehefrau ein Kompliment zu.
5;43;Buchhalterin;722;FEMININE;1;0.7324523046027273;Spezialisten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Buchhalterin flüstert ihrem Ehemann ein Kompliment zu.
5;43;Buchhalterin;722;FEMININE;1;0.7324523046027273;Spezialisten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Buchhalterin flüstert ihrer Ehefrau ein Kompliment zu.
6;48;Buchhalter;722;MASCULINE;5;0.2675476953972727;Spezialisten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Seit Jahren arbeitet Theo als Buchhalter.
6;48;Buchhalter;722;MASCULINE;5;0.2675476953972727;Spezialisten;none;none;none;none;none;none;none;none;Lou;n;Seit Jahren arbeitet Lou als Buchhalter.
6;48;Buchhalterin;722;FEMININE;5;0.7324523046027273;Spezialisten;none;none;none;none;none;none;none;none;Lou;n;Seit Jahren arbeitet Lou als Buchhalterin.
6;48;Buchhalterin;722;FEMININE;5;0.7324523046027273;Spezialisten;none;none;none;none;none;none;none;none;Hannah;FEMININE;Seit Jahren arbeitet Hannah als Buchhalterin.
5;42;Steuerberater;723;MASCULINE;1;0.4449072321090496;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Steuerberater zieht seinen Partner nah zu sich und sie küssen sich leidenschaftlich.
5;42;Steuerberater;723;MASCULINE;1;0.4449072321090496;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Steuerberater zieht seine Partnerin nah zu sich und sie küssen sich leidenschaftlich.
5;42;Steuerberaterin;723;FEMININE;1;0.5550927678909504;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Steuerberaterin zieht ihren Partner nah zu sich und sie küssen sich leidenschaftlich.
5;42;Steuerberaterin;723;FEMININE;1;0.5550927678909504;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Steuerberaterin zieht ihre Partnerin nah zu sich und sie küssen sich leidenschaftlich.
6;44;Steuerberater;723;MASCULINE;2;0.4449072321090496;Experten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo ist Steuerberater.
6;44;Steuerberater;723;MASCULINE;2;0.4449072321090496;Experten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Steuerberater.
6;44;Steuerberaterin;723;FEMININE;2;0.5550927678909504;Experten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Steuerberaterin.
6;44;Steuerberaterin;723;FEMININE;2;0.5550927678909504;Experten;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma ist Steuerberaterin.
5;39;Richter;731;MASCULINE;1;0.4729445612482018;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Richter liebt seinen Partner.
5;39;Richter;731;MASCULINE;1;0.4729445612482018;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Richter liebt seine Partnerin.
5;39;Richterin;731;FEMININE;1;0.5270554387517982;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Richterin liebt ihren Partner.
5;39;Richterin;731;FEMININE;1;0.5270554387517982;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Richterin liebt ihre Partnerin.
6;44;Richter;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo ist Richter.
6;44;Richter;731;MASCULINE;2;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Richter.
6;44;Richterin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Richterin.
6;44;Richterin;731;FEMININE;2;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia ist Richterin.
5;41;Jurist;731;MASCULINE;1;0.4729445612482018;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Jurist presst seinen Partner an sich.
5;41;Jurist;731;MASCULINE;1;0.4729445612482018;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Jurist presst seine Partnerin an sich.
5;41;Juristin;731;FEMININE;1;0.5270554387517982;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Juristin presst ihren Partner an sich.
5;41;Juristin;731;FEMININE;1;0.5270554387517982;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Juristin presst ihre Partnerin an sich.
6;45;Jurist;731;MASCULINE;3;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah wurde kürzlich Jurist.
6;45;Jurist;731;MASCULINE;3;0.4729445612482018;Experten;none;none;none;none;none;none;none;none;Nicola;n;Nicola wurde kürzlich Jurist.
6;45;Juristin;731;FEMININE;3;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;Nicola;n;Nicola wurde kürzlich Juristin.
6;45;Juristin;731;FEMININE;3;0.5270554387517982;Experten;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia wurde kürzlich Juristin.
5;40;Anwaltssekretär;731;MASCULINE;1;0.0732441874472955;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Anwaltssekretär schreibt seinem Ehemann einen Liebesbrief.
5;40;Anwaltssekretär;731;MASCULINE;1;0.0732441874472955;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Anwaltssekretär schreibt seiner Ehefrau einen Liebesbrief.
5;40;Anwaltssekretärin;731;FEMININE;1;0.9267558125527044;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Anwaltssekretärin schreibt ihrem Ehemann einen Liebesbrief.
5;40;Anwaltssekretärin;731;FEMININE;1;0.9267558125527044;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Anwaltssekretärin schreibt ihrer Ehefrau einen Liebesbrief.
6;46;Anwaltssekretär;731;MASCULINE;3;0.0732441874472955;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo arbeitet als Anwaltssekretär.
6;46;Anwaltssekretär;731;MASCULINE;3;0.0732441874472955;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Anwaltssekretär.
6;46;Anwaltssekretärin;731;FEMININE;3;0.9267558125527044;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Anwaltssekretärin.
6;46;Anwaltssekretärin;731;FEMININE;3;0.9267558125527044;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia arbeitet als Anwaltssekretärin.
5;41;Arztsekretär;732;MASCULINE;1;0.2126969878316377;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Arztsekretär presst seinen Partner an sich.
5;41;Arztsekretär;732;MASCULINE;1;0.2126969878316377;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Arztsekretär presst seine Partnerin an sich.
5;41;Arztsekretärin;732;FEMININE;1;0.7873030121683623;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Arztsekretärin presst ihren Partner an sich.
5;41;Arztsekretärin;732;FEMININE;1;0.7873030121683623;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Arztsekretärin presst ihre Partnerin an sich.
6;48;Arztsekretär;732;MASCULINE;5;0.2126969878316377;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Seit Jahren arbeitet Matteo als Arztsekretär.
6;48;Arztsekretär;732;MASCULINE;5;0.2126969878316377;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Seit Jahren arbeitet Janne als Arztsekretär.
6;48;Arztsekretärin;732;FEMININE;5;0.7873030121683623;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Seit Jahren arbeitet Janne als Arztsekretärin.
6;48;Arztsekretärin;732;FEMININE;5;0.7873030121683623;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Seit Jahren arbeitet Mia als Arztsekretärin.
5;41;Verwaltungsangestellte;732;MASCULINE;1;0.2126969878316377;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Verwaltungsangestellte presst seinen Ehemann an sich.
5;41;Verwaltungsangestellte;732;MASCULINE;1;0.2126969878316377;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Verwaltungsangestellte presst seine Ehefrau an sich.
5;41;Verwaltungsangestellte;732;FEMININE;1;0.2126969878316377;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Verwaltungsangestellte presst ihren Ehemann an sich.
5;41;Verwaltungsangestellte;732;FEMININE;1;0.2126969878316377;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Verwaltungsangestellte presst ihre Ehefrau an sich.
6;48;Verwaltungsangestellte;732;MASCULINE;5;0.2126969878316377;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Seit Jahren arbeitet Luca als Verwaltungsangestellte.
6;48;Verwaltungsangestellte;732;MASCULINE;5;0.2126969878316377;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Seit Jahren arbeitet Bente als Verwaltungsangestellte.
6;48;Verwaltungsangestellte;732;FEMININE;5;0.2126969878316377;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Seit Jahren arbeitet Bente als Verwaltungsangestellte.
6;48;Verwaltungsangestellte;732;FEMININE;5;0.2126969878316377;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Seit Jahren arbeitet Sophia als Verwaltungsangestellte.
5;41;Büchereiangestellte;733;MASCULINE;1;0.2582513028372901;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Büchereiangestellte presst seinen Ehemann an sich.
5;41;Büchereiangestellte;733;MASCULINE;1;0.2582513028372901;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Büchereiangestellte presst seine Ehefrau an sich.
5;41;Büchereiangestellte;733;FEMININE;1;0.2582513028372901;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Büchereiangestellte presst ihren Ehemann an sich.
5;41;Büchereiangestellte;733;FEMININE;1;0.2582513028372901;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Büchereiangestellte presst ihre Ehefrau an sich.
6;46;Büchereiangestellte;733;MASCULINE;3;0.2582513028372901;Experten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo arbeitet als Büchereiangestellte.
6;46;Büchereiangestellte;733;MASCULINE;3;0.2582513028372901;Experten;none;none;none;none;none;none;none;none;Janne;n;Janne arbeitet als Büchereiangestellte.
6;46;Büchereiangestellte;733;FEMININE;3;0.2582513028372901;Experten;none;none;none;none;none;none;none;none;Janne;n;Janne arbeitet als Büchereiangestellte.
6;46;Büchereiangestellte;733;FEMININE;3;0.2582513028372901;Experten;none;none;none;none;none;none;none;none;Hannah;FEMININE;Hannah arbeitet als Büchereiangestellte.
5;40;Archivar;733;MASCULINE;1;0.3508771929824561;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Archivar schreibt seinem Partner einen Liebesbrief.
5;40;Archivar;733;MASCULINE;1;0.3508771929824561;Spezialisten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Archivar schreibt seiner Partnerin einen Liebesbrief.
5;40;Archivarin;733;FEMININE;1;0.6491228070175439;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Archivarin schreibt ihrem Partner einen Liebesbrief.
5;40;Archivarin;733;FEMININE;1;0.6491228070175439;Spezialisten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Archivarin schreibt ihrer Partnerin einen Liebesbrief.
6;48;Archivar;733;MASCULINE;5;0.3508771929824561;Spezialisten;none;none;none;none;none;none;none;none;Elias;MASCULINE;Seit Jahren arbeitet Elias als Archivar.
6;48;Archivar;733;MASCULINE;5;0.3508771929824561;Spezialisten;none;none;none;none;none;none;none;none;Nicola;n;Seit Jahren arbeitet Nicola als Archivar.
6;48;Archivarin;733;FEMININE;5;0.6491228070175439;Spezialisten;none;none;none;none;none;none;none;none;Nicola;n;Seit Jahren arbeitet Nicola als Archivarin.
6;48;Archivarin;733;FEMININE;5;0.6491228070175439;Spezialisten;none;none;none;none;none;none;none;none;Mia;FEMININE;Seit Jahren arbeitet Mia als Archivarin.
5;40;Arzthelfer;811;MASCULINE;1;0.0268663322514015;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Arzthelfer schreibt seinem Ehemann einen Liebesbrief.
5;40;Arzthelfer;811;MASCULINE;1;0.0268663322514015;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Arzthelfer schreibt seiner Ehefrau einen Liebesbrief.
5;40;Arzthelferin;811;FEMININE;1;0.9731336677485984;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Arzthelferin schreibt ihrem Ehemann einen Liebesbrief.
5;40;Arzthelferin;811;FEMININE;1;0.9731336677485984;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Arzthelferin schreibt ihrer Ehefrau einen Liebesbrief.
5;40;Arzthilfe;811;DIVERSE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Arzthilfe schreibt deren Ehemann einen Liebesbrief.
5;40;Arzthilfe;811;DIVERSE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Arzthilfe schreibt deren Ehefrau einen Liebesbrief.
6;47;Arzthelfer;811;MASCULINE;4;0.0268663322514015;Fachkraefte;none;none;none;none;none;none;none;none;Leon;MASCULINE;Zurzeit arbeitet Leon als Arzthelfer.
6;47;Arzthelfer;811;MASCULINE;4;0.0268663322514015;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Zurzeit arbeitet Bente als Arzthelfer.
6;47;Arzthelferin;811;FEMININE;4;0.9731336677485984;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Zurzeit arbeitet Bente als Arzthelferin.
6;47;Arzthelferin;811;FEMININE;4;0.9731336677485984;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Zurzeit arbeitet Hannah als Arzthelferin.
6;47;Arzthilfe;811;DIVERSE;4;;Fachkraefte;none;none;none;none;none;none;none;none;Leon;MASCULINE;Zurzeit arbeitet Leon als Arzthilfe.
6;47;Arzthilfe;811;DIVERSE;4;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Zurzeit arbeitet Bente als Arzthilfe.
6;47;Arzthilfe;811;DIVERSE;4;;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Zurzeit arbeitet Hannah als Arzthilfe.
5;41;Coronatester;811;MASCULINE;1;0.0268663322514015;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Coronatester presst seinen Ehemann an sich.
5;41;Coronatester;811;MASCULINE;1;0.0268663322514015;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Coronatester presst seine Ehefrau an sich.
5;41;Coronatesterin;811;FEMININE;1;0.9731336677485984;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Coronatesterin presst ihren Ehemann an sich.
5;41;Coronatesterin;811;FEMININE;1;0.9731336677485984;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Coronatesterin presst ihre Ehefrau an sich.
6;44;Coronatester;811;MASCULINE;2;0.0268663322514015;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca ist Coronatester.
6;44;Coronatester;811;MASCULINE;2;0.0268663322514015;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola ist Coronatester.
6;44;Coronatesterin;811;FEMININE;2;0.9731336677485984;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola ist Coronatesterin.
6;44;Coronatesterin;811;FEMININE;2;0.9731336677485984;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia ist Coronatesterin.
5;40;Pathologe;812;MASCULINE;1;0.4929577464788732;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Pathologe schreibt seinem Liebhaber einen Liebesbrief.
5;40;Pathologe;812;MASCULINE;1;0.4929577464788732;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Pathologe schreibt seiner Liebhaberin einen Liebesbrief.
5;40;Pathologin;812;FEMININE;1;0.5070422535211268;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Pathologin schreibt ihrem Liebhaber einen Liebesbrief.
5;40;Pathologin;812;FEMININE;1;0.5070422535211268;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Pathologin schreibt ihrer Liebhaberin einen Liebesbrief.
6;46;Pathologe;812;MASCULINE;3;0.4929577464788732;Experten;none;none;none;none;none;none;none;none;Elias;MASCULINE;Elias arbeitet als Pathologe.
6;46;Pathologe;812;MASCULINE;3;0.4929577464788732;Experten;none;none;none;none;none;none;none;none;Nicola;n;Nicola arbeitet als Pathologe.
6;46;Pathologin;812;FEMININE;3;0.5070422535211268;Experten;none;none;none;none;none;none;none;none;Nicola;n;Nicola arbeitet als Pathologin.
6;46;Pathologin;812;FEMININE;3;0.5070422535211268;Experten;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia arbeitet als Pathologin.
5;42;Radiologieassistent;812;MASCULINE;1;0.1358601216333623;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Radiologieassistent zieht seinen Ehemann nah zu sich und sie küssen sich leidenschaftlich.
5;42;Radiologieassistent;812;MASCULINE;1;0.1358601216333623;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Radiologieassistent zieht seine Ehefrau nah zu sich und sie küssen sich leidenschaftlich.
5;42;Radiologieassistentin;812;FEMININE;1;0.8641398783666377;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Radiologieassistentin zieht ihren Ehemann nah zu sich und sie küssen sich leidenschaftlich.
5;42;Radiologieassistentin;812;FEMININE;1;0.8641398783666377;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Radiologieassistentin zieht ihre Ehefrau nah zu sich und sie küssen sich leidenschaftlich.
5;42;Radiologieassistenz;812;DIVERSE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Radiologieassistenz zieht deren Ehemann nah zu sich und sie küssen sich leidenschaftlich.
5;42;Radiologieassistenz;812;DIVERSE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Radiologieassistenz zieht deren Ehefrau nah zu sich und sie küssen sich leidenschaftlich.
6;44;Radiologieassistent;812;MASCULINE;2;0.1358601216333623;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Radiologieassistent.
6;44;Radiologieassistent;812;MASCULINE;2;0.1358601216333623;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra ist Radiologieassistent.
6;44;Radiologieassistentin;812;FEMININE;2;0.8641398783666377;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra ist Radiologieassistentin.
6;44;Radiologieassistentin;812;FEMININE;2;0.8641398783666377;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma ist Radiologieassistentin.
6;44;Radiologieassistenz;812;DIVERSE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Radiologieassistenz.
6;44;Radiologieassistenz;812;DIVERSE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra ist Radiologieassistenz.
6;44;Radiologieassistenz;812;DIVERSE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma ist Radiologieassistenz.
5;39;Pflegeassistent;813;MASCULINE;1;0.2283513924957464;Helfer;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Pflegeassistent liebt seinen Liebhaber.
5;39;Pflegeassistent;813;MASCULINE;1;0.2283513924957464;Helfer;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Pflegeassistent liebt seine Liebhaberin.
5;39;Pflegeassistentin;813;FEMININE;1;0.7716486075042536;Helfer;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Pflegeassistentin liebt ihren Liebhaber.
5;39;Pflegeassistentin;813;FEMININE;1;0.7716486075042536;Helfer;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Pflegeassistentin liebt ihre Liebhaberin.
5;39;Pflegeassistenz;813;DIVERSE;1;;Helfer;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Pflegeassistenz liebt deren Liebhaber.
5;39;Pflegeassistenz;813;DIVERSE;1;;Helfer;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Pflegeassistenz liebt deren Liebhaberin.
6;45;Pflegeassistent;813;MASCULINE;3;0.2283513924957464;Helfer;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo wurde kürzlich Pflegeassistent.
6;45;Pflegeassistent;813;MASCULINE;3;0.2283513924957464;Helfer;none;none;none;none;none;none;none;none;Sascha;n;Sascha wurde kürzlich Pflegeassistent.
6;45;Pflegeassistentin;813;FEMININE;3;0.7716486075042536;Helfer;none;none;none;none;none;none;none;none;Sascha;n;Sascha wurde kürzlich Pflegeassistentin.
6;45;Pflegeassistentin;813;FEMININE;3;0.7716486075042536;Helfer;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina wurde kürzlich Pflegeassistentin.
6;45;Pflegeassistenz;813;DIVERSE;3;;Helfer;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo wurde kürzlich Pflegeassistenz.
6;45;Pflegeassistenz;813;DIVERSE;3;;Helfer;none;none;none;none;none;none;none;none;Sascha;n;Sascha wurde kürzlich Pflegeassistenz.
6;45;Pflegeassistenz;813;DIVERSE;3;;Helfer;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina wurde kürzlich Pflegeassistenz.
5;43;Hebamme;813;MASCULINE;1;0.1717956092416834;Spezialisten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Hebamme flüstert seinem Liebhaber ein Kompliment zu.
5;43;Hebamme;813;MASCULINE;1;0.1717956092416834;Spezialisten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Hebamme flüstert seiner Liebhaberin ein Kompliment zu.
5;43;Hebamme;813;FEMININE;1;0.1717956092416834;Spezialisten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Hebamme flüstert ihrem Liebhaber ein Kompliment zu.
5;43;Hebamme;813;FEMININE;1;0.1717956092416834;Spezialisten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Hebamme flüstert ihrer Liebhaberin ein Kompliment zu.
